samples	symbol	Genomic Alterations	Mutation	CNA Status	Expression
TCGA-26-1442	FES	-	-	-	-0.237
TCGA-26-1442	FGFR3	-	-	-	-0.023
TCGA-26-1442	FLT3	-	-	-	-0.003
TCGA-26-1442	FOXA2	-	-	-	-0.009
TCGA-26-1442	FRG1B	-	-	-	-0.938
TCGA-26-1442	GATA3	-	-	-	-0.014
TCGA-26-1442	GNAI1	-	-	-	0.832
TCGA-26-1442	GNAS	-	-	-	0.603
TCGA-26-1442	GOLGA5	-	-	-	-0.574
TCGA-26-1442	GOT2	-	-	-	0.129
TCGA-26-1442	GPHN	-	-	-	1.52
TCGA-26-1442	GPS2	-	-	-	-0.095
TCGA-26-1442	H3F3C	-	-	-	-0.377
TCGA-26-1442	HGF	-	-	-	0.023
TCGA-26-1442	HLA-A	-	-	-	-0.444
TCGA-26-1442	HMGXB4	-	-	-	-0.404
TCGA-26-1442	HRAS	-	-	-	0.133
TCGA-26-1442	HSPA8	-	-	-	-0.311
TCGA-26-1442	HUWE1	-	-	-	0.039
TCGA-26-1442	IDH1	1	1	-	-0.344
TCGA-26-1442	IDH2	-	-	-	-0.219
TCGA-26-1442	IRS2	-	-	-	0.603
TCGA-26-1442	KDM5C	1	1	-	-0.744
TCGA-26-1442	KEAP1	-	-	-	-0.159
TCGA-26-1442	KIFC3	-	-	-	-0.06
TCGA-26-1442	KIT	-	-	-	-0.012
TCGA-26-1442	KRAS	-	-	-	-0.112
TCGA-26-1442	LEPR	-	-	-	0.144
TCGA-26-1442	LIFR	-	-	-	3.062
TCGA-26-1442	LPP	-	-	-	-0.821
TCGA-26-1442	LUM	-	-	-	-0.321
TCGA-26-1442	LZTR1	-	-	-	1.292
TCGA-26-1442	MALAT1	-	-	-	0.128
TCGA-26-1442	MAP2K4	-	-	-	-0.438
TCGA-26-1442	MAP3K3	-	-	-	-0.262
TCGA-26-1442	MAPK8IP1	-	-	-	5.405
TCGA-26-1442	MATK	-	-	-	0.115
TCGA-26-1442	MDM2	-	-	-	-0.125
TCGA-26-1442	MDM4	-	-	-	0.213
TCGA-26-1442	METTL14	-	-	-	-0.476
TCGA-26-1442	MN1	-	-	-	0.263
TCGA-26-1442	MTOR	-	-	-	0.708
TCGA-26-1442	NAV3	-	-	-	0.728
TCGA-26-1442	NBPF10	-	-	-	0.042
TCGA-26-1442	NCOA4	-	-	-	-0.109
TCGA-26-1442	NF1	-	-	-	1.067
TCGA-26-1442	NFE2L2	-	-	-	0.062
TCGA-26-1442	NLRP3	-	-	-	0.492
TCGA-26-1442	NOTCH1	-	-	-	1.592
TCGA-26-1442	NR4A2	-	-	-	-0.254
TCGA-26-1442	PCBP1	-	-	-	-1.426
TCGA-26-1442	PDGFRA	-	-	-	0.887
TCGA-26-1442	PIK3CA	-	-	-	-0.289
TCGA-26-1442	PIK3CG	-	-	-	-0.1
TCGA-26-1442	PIK3R1	-	-	-	1.419
TCGA-26-1442	PIP5K1A	-	-	-	-0.5
TCGA-26-1442	PLCG1	-	-	-	2.059
TCGA-26-1442	PPP2R1A	-	-	-	0.575
TCGA-26-1442	PTEN	-	-	-	-0.5
TCGA-26-1442	RAC1	-	-	-	0.288
TCGA-26-1442	RANBP2	-	-	-	-0.415
TCGA-26-1442	RANBP3	-	-	-	0.791
TCGA-26-1442	RB1	-	-	-	0.627
TCGA-26-1442	RBMX	-	-	-	-0.868
TCGA-26-1442	RHEB	-	-	-	0.29
TCGA-26-1442	RHOA	-	-	-	0.33
TCGA-26-1442	RPL5	-	-	-	-0.228
TCGA-26-1442	RPSAP58	-	-	-	0.674
TCGA-26-1442	RUNX1	-	-	-	-0.516
TCGA-26-1442	RXRA	-	-	-	-0.111
TCGA-26-1442	SMAD2	-	-	-	-0.284
TCGA-26-1442	SMC1A	-	-	-	-0.765
TCGA-26-1442	SPATA6	-	-	-	1.016
TCGA-26-1442	SPEN	-	-	-	0.559
TCGA-26-1442	SPOP	-	-	-	0.504
TCGA-26-1442	STAG2	-	-	-	0.114
TCGA-26-1442	STK11	-	-	-	-0.36
TCGA-26-1442	SYNE1	-	-	-	1.783
TCGA-26-1442	TBL1XR1	-	-	-	-0.504
TCGA-26-1442	TBX3	-	-	-	-0.003
TCGA-26-1442	TCF12	-	-	-	4.068
TCGA-26-1442	TCF7	-	-	-	-0.346
TCGA-26-1442	TET2	-	-	-	0.03
TCGA-26-1442	TFDP1	-	-	-	-0.189
TCGA-26-1442	TGFBR2	-	-	-	-0.309
TCGA-26-1442	TGIF1	-	-	-	-1.298
TCGA-26-1442	TJP2	-	-	-	1.685
TCGA-26-1442	TNFRSF10C	-	-	-	-0.274
TCGA-26-1442	TOM1	-	-	-	-0.02
TCGA-26-1442	TP53	1	1	-	-0.685
TCGA-26-1442	U2AF1	-	-	-	-0.061
TCGA-26-1442	WT1	-	-	-	-0.01
TCGA-26-1442	ZFP36L1	-	-	-	-0.252
TCGA-26-1442	ZFP36L2	-	-	-	-0.308
TCGA-26-1442	ZNF132	-	-	-	0.523
TCGA-26-1442	ZNF300	-	-	-	1.669
TCGA-26-1442	ZNF814	-	-	-	0.034
TCGA-26-1442	ZNF844	-	-	-	0.309
TCGA-26-1443	ABCB1	-	-	-	-
TCGA-26-1443	ACVR1B	-	-	-	-
TCGA-26-1443	ADCY1	-	-	-	-
TCGA-26-1443	ADORA2A	-	-	-	-
TCGA-26-1443	AHNAK2	-	-	-	-
TCGA-26-1443	AKAP9	-	-	-	-
TCGA-26-1443	AKD1	-	-	-	-
TCGA-26-1443	AKT1	-	-	-	-
TCGA-26-1443	AMPH	-	-	-	-
TCGA-26-1443	APAF1	-	-	-	-
TCGA-26-1443	BCOR	-	-	-	-
TCGA-26-1443	BRAF	-	-	-	-
TCGA-26-1443	BRCA1	-	-	-	-
TCGA-26-1443	BRCA2	-	-	-	-
TCGA-26-1443	CAD	-	-	-	-
TCGA-26-1443	CASP8	-	-	-	-
TCGA-26-1443	CAST	-	-	-	-
TCGA-26-1443	CBFB	-	-	-	-
TCGA-26-1443	CCND1	-	-	-	-
TCGA-26-1443	CDKN2A	3	0	-2	-
TCGA-26-1443	CDKN2C	-	-	-	-
TCGA-26-1443	CEBPA	-	-	-	-
TCGA-26-1443	CENPF	-	-	-	-
TCGA-26-1443	CFH	-	-	-	-
TCGA-26-1443	CHD4	-	-	-	-
TCGA-26-1443	CHD8	-	-	-	-
TCGA-26-1443	CREM	-	-	-	-
TCGA-26-1443	CRTC3	-	-	-	-
TCGA-26-1443	CTCF	-	-	-	-
TCGA-26-1443	CUL1	-	-	-	-
TCGA-26-1443	DHX9	-	-	-	-
TCGA-26-1443	DICER1	-	-	-	-
TCGA-26-1443	DMD	-	-	-	-
TCGA-26-1443	DNMT3A	-	-	-	-
TCGA-26-1443	EGFR	2	0	2	-
TCGA-26-1443	EIF4A2	-	-	-	-
TCGA-26-1443	ELF3	-	-	-	-
TCGA-26-1443	ERCC2	-	-	-	-
TCGA-26-1443	EWSR1	-	-	-	-
TCGA-26-1443	EZH2	-	-	-	-
TCGA-26-1443	FANCA	-	-	-	-
TCGA-26-1443	FBN2	-	-	-	-
TCGA-26-1443	FBXO11	-	-	-	-
TCGA-26-1443	FES	-	-	-	-
TCGA-26-1443	FGFR3	-	-	-	-
TCGA-26-1443	FLT3	-	-	-	-
TCGA-26-1443	FOXA2	-	-	-	-
TCGA-26-1443	FRG1B	-	-	-	-
TCGA-26-1443	GATA3	-	-	-	-
TCGA-26-1443	GNAI1	-	-	-	-
TCGA-26-1443	GNAS	-	-	-	-
TCGA-26-1443	GOLGA5	-	-	-	-
TCGA-26-1443	GOT2	-	-	-	-
TCGA-26-1443	GPHN	-	-	-	-
TCGA-26-1443	GPS2	-	-	-	-
TCGA-26-1443	H3F3C	-	-	-	-
TCGA-26-1443	HGF	-	-	-	-
TCGA-26-1443	HLA-A	-	-	-	-
TCGA-26-1443	HMGXB4	-	-	-	-
TCGA-26-1443	HRAS	-	-	-	-
TCGA-26-1443	HSPA8	-	-	-	-
TCGA-26-1443	HUWE1	-	-	-	-
TCGA-26-1443	IDH1	-	-	-	-
TCGA-26-1443	IDH2	-	-	-	-
TCGA-26-1443	IRS2	-	-	-	-
TCGA-26-1443	KDM5C	-	-	-	-
TCGA-26-1443	KEAP1	-	-	-	-
TCGA-26-1443	KIFC3	-	-	-	-
TCGA-26-1443	KIT	-	-	-	-
TCGA-26-1443	KRAS	-	-	-	-
TCGA-26-1443	LEPR	-	-	-	-
TCGA-26-1443	LIFR	-	-	-	-
TCGA-26-1443	LPP	-	-	-	-
TCGA-26-1443	LUM	-	-	-	-
TCGA-26-1443	LZTR1	-	-	-	-
TCGA-26-1443	MALAT1	-	-	-	-
TCGA-26-1443	MAP2K4	-	-	-	-
TCGA-26-1443	MAP3K3	-	-	-	-
TCGA-26-1443	MAPK8IP1	-	-	-	-
TCGA-26-1443	MATK	-	-	-	-
TCGA-26-1443	MDM2	-	-	-	-
TCGA-26-1443	MDM4	-	-	-	-
TCGA-26-1443	METTL14	-	-	-	-
TCGA-26-1443	MN1	-	-	-	-
TCGA-26-1443	MTOR	-	-	-	-
TCGA-26-1443	NAV3	-	-	-	-
TCGA-26-1443	NBPF10	-	-	-	-
TCGA-26-1443	NCOA4	-	-	-	-
TCGA-26-1443	NF1	-	-	-	-
TCGA-26-1443	NFE2L2	-	-	-	-
TCGA-26-1443	NLRP3	-	-	-	-
TCGA-26-1443	NOTCH1	-	-	-	-
TCGA-26-1443	NR4A2	-	-	-	-
TCGA-26-1443	PCBP1	-	-	-	-
TCGA-26-1443	PDGFRA	-	-	-	-
TCGA-26-1443	PIK3CA	-	-	-	-
TCGA-26-1443	PIK3CG	-	-	-	-
TCGA-26-1443	PIK3R1	-	-	-	-
TCGA-26-1443	PIP5K1A	-	-	-	-
TCGA-26-1443	PLCG1	-	-	-	-
TCGA-26-1443	PPP2R1A	-	-	-	-
TCGA-26-1443	PTEN	-	-	-	-
TCGA-26-1443	RAC1	2	0	2	-
TCGA-26-1443	RANBP2	-	-	-	-
TCGA-26-1443	RANBP3	-	-	-	-
TCGA-26-1443	RB1	-	-	-	-
TCGA-26-1443	RBMX	-	-	-	-
TCGA-26-1443	RHEB	-	-	-	-
TCGA-26-1443	RHOA	-	-	-	-
TCGA-26-1443	RPL5	-	-	-	-
TCGA-26-1443	RPSAP58	-	-	-	-
TCGA-26-1443	RUNX1	-	-	-	-
TCGA-26-1443	RXRA	-	-	-	-
TCGA-26-1443	SMAD2	-	-	-	-
TCGA-26-1443	SMC1A	-	-	-	-
TCGA-26-1443	SPATA6	-	-	-	-
TCGA-26-1443	SPEN	-	-	-	-
TCGA-26-1443	SPOP	-	-	-	-
TCGA-26-1443	STAG2	-	-	-	-
TCGA-26-1443	STK11	-	-	-	-
TCGA-26-1443	SYNE1	-	-	-	-
TCGA-26-1443	TBL1XR1	-	-	-	-
TCGA-26-1443	TBX3	-	-	-	-
TCGA-26-1443	TCF12	-	-	-	-
TCGA-26-1443	TCF7	-	-	-	-
TCGA-26-1443	TET2	-	-	-	-
TCGA-26-1443	TFDP1	-	-	-	-
TCGA-26-1443	TGFBR2	-	-	-	-
TCGA-26-1443	TGIF1	-	-	-	-
TCGA-26-1443	TJP2	-	-	-	-
TCGA-26-1443	TNFRSF10C	-	-	-	-
TCGA-26-1443	TOM1	-	-	-	-
TCGA-26-1443	TP53	-	-	-	-
TCGA-26-1443	U2AF1	-	-	-	-
TCGA-26-1443	WT1	-	-	-	-
TCGA-26-1443	ZFP36L1	-	-	-	-
TCGA-26-1443	ZFP36L2	-	-	-	-
TCGA-26-1443	ZNF132	-	-	-	-
TCGA-26-1443	ZNF300	-	-	-	-
TCGA-26-1443	ZNF814	-	-	-	-
TCGA-26-1443	ZNF844	-	-	-	-
TCGA-26-1799	ABCB1	-	-	-	-
TCGA-26-1799	ACVR1B	-	-	-	-
TCGA-26-1799	ADCY1	-	-	-	-
TCGA-26-1799	ADORA2A	-	-	-	-
TCGA-26-1799	AHNAK2	-	-	-	-
TCGA-26-1799	AKAP9	-	-	-	-
TCGA-26-1799	AKD1	-	-	-	-
TCGA-26-1799	AKT1	-	-	-	-
TCGA-26-1799	AMPH	-	-	-	-
TCGA-26-1799	APAF1	-	-	-	-
TCGA-26-1799	BCOR	-	-	-	-
TCGA-26-1799	BRAF	-	-	-	-
TCGA-26-1799	BRCA1	-	-	-	-
TCGA-26-1799	BRCA2	-	-	-	-
TCGA-26-1799	CAD	-	-	-	-
TCGA-26-1799	CASP8	-	-	-	-
TCGA-26-1799	CAST	-	-	-	-
TCGA-26-1799	CBFB	-	-	-	-
TCGA-26-1799	CCND1	-	-	-	-
TCGA-26-1799	CDKN2A	-	-	-	-
TCGA-26-1799	CDKN2C	-	-	-	-
TCGA-26-1799	CEBPA	-	-	-	-
TCGA-26-1799	CENPF	-	-	-	-
TCGA-26-1799	CFH	-	-	-	-
TCGA-26-1799	CHD4	-	-	-	-
TCGA-26-1799	CHD8	-	-	-	-
TCGA-26-1799	CREM	-	-	-	-
TCGA-26-1799	CRTC3	-	-	-	-
TCGA-26-1799	CTCF	-	-	-	-
TCGA-26-1799	CUL1	-	-	-	-
TCGA-26-1799	DHX9	-	-	-	-
TCGA-26-1799	DICER1	-	-	-	-
TCGA-26-1799	DMD	-	-	-	-
TCGA-26-1799	DNMT3A	-	-	-	-
TCGA-26-1799	EGFR	2	0	2	-
TCGA-26-1799	EIF4A2	-	-	-	-
TCGA-26-1799	ELF3	-	-	-	-
TCGA-26-1799	ERCC2	-	-	-	-
TCGA-26-1799	EWSR1	-	-	-	-
TCGA-26-1799	EZH2	-	-	-	-
TCGA-26-1799	FANCA	-	-	-	-
TCGA-26-1799	FBN2	-	-	-	-
TCGA-26-1799	FBXO11	-	-	-	-
TCGA-26-1799	FES	-	-	-	-
TCGA-26-1799	FGFR3	-	-	-	-
TCGA-26-1799	FLT3	-	-	-	-
TCGA-26-1799	FOXA2	-	-	-	-
TCGA-26-1799	FRG1B	-	-	-	-
TCGA-26-1799	GATA3	-	-	-	-
TCGA-26-1799	GNAI1	-	-	-	-
TCGA-26-1799	GNAS	-	-	-	-
TCGA-26-1799	GOLGA5	-	-	-	-
TCGA-26-1799	GOT2	-	-	-	-
TCGA-26-1799	GPHN	-	-	-	-
TCGA-26-1799	GPS2	-	-	-	-
TCGA-26-1799	H3F3C	-	-	-	-
TCGA-26-1799	HGF	-	-	-	-
TCGA-26-1799	HLA-A	-	-	-	-
TCGA-26-1799	HMGXB4	-	-	-	-
TCGA-26-1799	HRAS	-	-	-	-
TCGA-26-1799	HSPA8	-	-	-	-
TCGA-26-1799	HUWE1	-	-	-	-
TCGA-26-1799	IDH1	-	-	-	-
TCGA-26-1799	IDH2	-	-	-	-
TCGA-26-1799	IRS2	-	-	-	-
TCGA-26-1799	KDM5C	-	-	-	-
TCGA-26-1799	KEAP1	-	-	-	-
TCGA-26-1799	KIFC3	-	-	-	-
TCGA-26-1799	KIT	-	-	-	-
TCGA-26-1799	KRAS	-	-	-	-
TCGA-26-1799	LEPR	-	-	-	-
TCGA-26-1799	LIFR	-	-	-	-
TCGA-26-1799	LPP	-	-	-	-
TCGA-26-1799	LUM	-	-	-	-
TCGA-26-1799	LZTR1	-	-	-	-
TCGA-26-1799	MALAT1	-	-	-	-
TCGA-26-1799	MAP2K4	-	-	-	-
TCGA-26-1799	MAP3K3	-	-	-	-
TCGA-26-1799	MAPK8IP1	-	-	-	-
TCGA-26-1799	MATK	-	-	-	-
TCGA-26-1799	MDM2	-	-	-	-
TCGA-26-1799	MDM4	-	-	-	-
TCGA-26-1799	METTL14	-	-	-	-
TCGA-26-1799	MN1	-	-	-	-
TCGA-26-1799	MTOR	-	-	-	-
TCGA-26-1799	NAV3	-	-	-	-
TCGA-26-1799	NBPF10	-	-	-	-
TCGA-26-1799	NCOA4	-	-	-	-
TCGA-26-1799	NF1	-	-	-	-
TCGA-26-1799	NFE2L2	-	-	-	-
TCGA-26-1799	NLRP3	-	-	-	-
TCGA-26-1799	NOTCH1	-	-	-	-
TCGA-26-1799	NR4A2	-	-	-	-
TCGA-26-1799	PCBP1	-	-	-	-
TCGA-26-1799	PDGFRA	-	-	-	-
TCGA-26-1799	PIK3CA	-	-	-	-
TCGA-26-1799	PIK3CG	-	-	-	-
TCGA-26-1799	PIK3R1	-	-	-	-
TCGA-26-1799	PIP5K1A	-	-	-	-
TCGA-26-1799	PLCG1	-	-	-	-
TCGA-26-1799	PPP2R1A	-	-	-	-
TCGA-26-1799	PTEN	3	0	-2	-
TCGA-26-1799	RAC1	-	-	-	-
TCGA-26-1799	RANBP2	-	-	-	-
TCGA-26-1799	RANBP3	-	-	-	-
TCGA-26-1799	RB1	-	-	-	-
TCGA-26-1799	RBMX	-	-	-	-
TCGA-26-1799	RHEB	-	-	-	-
TCGA-26-1799	RHOA	-	-	-	-
TCGA-26-1799	RPL5	-	-	-	-
TCGA-26-1799	RPSAP58	-	-	-	-
TCGA-26-1799	RUNX1	-	-	-	-
TCGA-26-1799	RXRA	-	-	-	-
TCGA-26-1799	SMAD2	-	-	-	-
TCGA-26-1799	SMC1A	-	-	-	-
TCGA-26-1799	SPATA6	-	-	-	-
TCGA-26-1799	SPEN	-	-	-	-
TCGA-26-1799	SPOP	-	-	-	-
TCGA-26-1799	STAG2	-	-	-	-
TCGA-26-1799	STK11	-	-	-	-
TCGA-26-1799	SYNE1	-	-	-	-
TCGA-26-1799	TBL1XR1	-	-	-	-
TCGA-26-1799	TBX3	-	-	-	-
TCGA-26-1799	TCF12	-	-	-	-
TCGA-26-1799	TCF7	-	-	-	-
TCGA-26-1799	TET2	-	-	-	-
TCGA-26-1799	TFDP1	-	-	-	-
TCGA-26-1799	TGFBR2	-	-	-	-
TCGA-26-1799	TGIF1	-	-	-	-
TCGA-26-1799	TJP2	-	-	-	-
TCGA-26-1799	TNFRSF10C	-	-	-	-
TCGA-26-1799	TOM1	-	-	-	-
TCGA-26-1799	TP53	-	-	-	-
TCGA-26-1799	U2AF1	-	-	-	-
TCGA-26-1799	WT1	-	-	-	-
TCGA-26-1799	ZFP36L1	-	-	-	-
TCGA-26-1799	ZFP36L2	-	-	-	-
TCGA-26-1799	ZNF132	-	-	-	-
TCGA-26-1799	ZNF300	-	-	-	-
TCGA-26-1799	ZNF814	-	-	-	-
TCGA-26-1799	ZNF844	-	-	-	-
TCGA-26-5132	ABCB1	-	-	-	0.626
TCGA-26-5132	ACVR1B	-	-	-	-1.324
TCGA-26-5132	ADCY1	-	-	-	0.129
TCGA-26-5132	ADORA2A	-	-	-	-0.04
TCGA-26-5132	AHNAK2	-	-	-	-0.091
TCGA-26-5132	AKAP9	-	-	-	-0.422
TCGA-26-5132	AKD1	-	-	-	0.222
TCGA-26-5132	AKT1	-	-	-	0.858
TCGA-26-5132	AMPH	-	-	-	0.061
TCGA-26-5132	APAF1	-	-	-	-0.104
TCGA-26-5132	BCOR	-	-	-	-0.479
TCGA-26-5132	BRAF	-	-	-	-0.059
TCGA-26-5132	BRCA1	-	-	-	0.782
TCGA-26-5132	BRCA2	-	-	-	-0.149
TCGA-26-5132	CAD	-	-	-	-0.872
TCGA-26-5132	CASP8	-	-	-	-0.996
TCGA-26-5132	CAST	-	-	-	-0.709
TCGA-26-5132	CBFB	-	-	-	0.337
TCGA-26-5132	CCND1	-	-	-	-0.362
TCGA-26-5132	CDKN2A	-	-	-	1.7
TCGA-26-5132	CDKN2C	-	-	-	5.558
TCGA-26-5132	CEBPA	-	-	-	0.16
TCGA-26-5132	CENPF	-	-	-	0.785
TCGA-26-5132	CFH	-	-	-	-0.366
TCGA-26-5132	CHD4	-	-	-	-1.014
TCGA-26-5132	CHD8	-	-	-	-0.314
TCGA-26-5132	CREM	-	-	-	0.205
TCGA-26-5132	CRTC3	-	-	-	0.232
TCGA-26-5132	CTCF	-	-	-	-0.122
TCGA-26-5132	CUL1	-	-	-	0.53
TCGA-26-5132	DHX9	-	-	-	-0.308
TCGA-26-5132	DICER1	-	-	-	-0.196
TCGA-26-5132	DMD	-	-	-	1.79
TCGA-26-5132	DNMT3A	-	-	-	-0.687
TCGA-26-5132	EGFR	2	0	2	2.038
TCGA-26-5132	EIF4A2	-	-	-	-0.54
TCGA-26-5132	ELF3	-	-	-	-0.731
TCGA-26-5132	ERCC2	-	-	-	0.987
TCGA-26-5132	EWSR1	-	-	-	-0.661
TCGA-26-5132	EZH2	-	-	-	3.115
TCGA-26-5132	FANCA	-	-	-	1.049
TCGA-26-5132	FBN2	-	-	-	-0.045
TCGA-26-5132	FBXO11	-	-	-	-0.119
TCGA-26-5132	FES	-	-	-	0.374
TCGA-26-5132	FGFR3	-	-	-	0.601
TCGA-26-5132	FLT3	-	-	-	-0.004
TCGA-26-5132	FOXA2	-	-	-	0.007
TCGA-26-5132	FRG1B	-	-	-	-0.4
TCGA-26-5132	GATA3	-	-	-	-0.011
TCGA-26-5132	GNAI1	-	-	-	-0.166
TCGA-26-5132	GNAS	-	-	-	0.094
TCGA-26-5132	GOLGA5	-	-	-	-0.307
TCGA-26-5132	GOT2	-	-	-	-0.545
TCGA-26-5132	GPHN	-	-	-	0.746
TCGA-26-5132	GPS2	-	-	-	2.786
TCGA-26-5132	H3F3C	-	-	-	-0.402
TCGA-26-5132	HGF	-	-	-	-0.006
TCGA-26-5132	HLA-A	-	-	-	-0.281
TCGA-26-5132	HMGXB4	-	-	-	-0.797
TCGA-26-5132	HRAS	-	-	-	0.885
TCGA-26-5132	HSPA8	-	-	-	-0.649
TCGA-26-5132	HUWE1	-	-	-	-0.663
TCGA-26-5132	IDH1	-	-	-	-0.033
TCGA-26-5132	IDH2	-	-	-	0.22
TCGA-26-5132	IRS2	-	-	-	1.251
TCGA-26-5132	KDM5C	-	-	-	-0.704
TCGA-26-5132	KEAP1	-	-	-	0.963
TCGA-26-5132	KIFC3	-	-	-	0.367
TCGA-26-5132	KIT	-	-	-	-0.043
TCGA-26-5132	KRAS	-	-	-	-0.545
TCGA-26-5132	LEPR	-	-	-	-0.25
TCGA-26-5132	LIFR	-	-	-	1.798
TCGA-26-5132	LPP	-	-	-	-0.635
TCGA-26-5132	LUM	-	-	-	-0.305
TCGA-26-5132	LZTR1	-	-	-	0.265
TCGA-26-5132	MALAT1	-	-	-	0.021
TCGA-26-5132	MAP2K4	-	-	-	-0.358
TCGA-26-5132	MAP3K3	-	-	-	-0.314
TCGA-26-5132	MAPK8IP1	-	-	-	2.241
TCGA-26-5132	MATK	-	-	-	-0.192
TCGA-26-5132	MDM2	2	0	2	25.249
TCGA-26-5132	MDM4	-	-	-	0.149
TCGA-26-5132	METTL14	-	-	-	-0.228
TCGA-26-5132	MN1	-	-	-	0.068
TCGA-26-5132	MTOR	-	-	-	-0.123
TCGA-26-5132	NAV3	-	-	-	0.033
TCGA-26-5132	NBPF10	-	-	-	-0.086
TCGA-26-5132	NCOA4	-	-	-	-0.925
TCGA-26-5132	NF1	-	-	-	-0.271
TCGA-26-5132	NFE2L2	-	-	-	0.761
TCGA-26-5132	NLRP3	-	-	-	0.132
TCGA-26-5132	NOTCH1	-	-	-	1.037
TCGA-26-5132	NR4A2	-	-	-	-0.178
TCGA-26-5132	PCBP1	-	-	-	0.091
TCGA-26-5132	PDGFRA	-	-	-	0.845
TCGA-26-5132	PIK3CA	-	-	-	-0.308
TCGA-26-5132	PIK3CG	-	-	-	-0.129
TCGA-26-5132	PIK3R1	-	-	-	0.525
TCGA-26-5132	PIP5K1A	-	-	-	-0.185
TCGA-26-5132	PLCG1	-	-	-	2.954
TCGA-26-5132	PPP2R1A	-	-	-	0.068
TCGA-26-5132	PTEN	1	1	-	-1.02
TCGA-26-5132	RAC1	-	-	-	0.681
TCGA-26-5132	RANBP2	-	-	-	-0.855
TCGA-26-5132	RANBP3	-	-	-	1.037
TCGA-26-5132	RB1	1	1	-	-1.162
TCGA-26-5132	RBMX	-	-	-	-0.424
TCGA-26-5132	RHEB	-	-	-	1.51
TCGA-26-5132	RHOA	-	-	-	1.068
TCGA-26-5132	RPL5	-	-	-	-0.915
TCGA-26-5132	RPSAP58	-	-	-	0.224
TCGA-26-5132	RUNX1	-	-	-	-0.527
TCGA-26-5132	RXRA	-	-	-	0.495
TCGA-26-5132	SMAD2	-	-	-	0.137
TCGA-26-5132	SMC1A	-	-	-	0.112
TCGA-26-5132	SPATA6	-	-	-	1.494
TCGA-26-5132	SPEN	-	-	-	-0.285
TCGA-26-5132	SPOP	-	-	-	1.293
TCGA-26-5132	STAG2	-	-	-	0.323
TCGA-26-5132	STK11	-	-	-	1.565
TCGA-26-5132	SYNE1	-	-	-	0.271
TCGA-26-5132	TBL1XR1	-	-	-	-0.728
TCGA-26-5132	TBX3	-	-	-	-0.055
TCGA-26-5132	TCF12	-	-	-	2.722
TCGA-26-5132	TCF7	-	-	-	-0.219
TCGA-26-5132	TET2	-	-	-	-0.213
TCGA-26-5132	TFDP1	-	-	-	0.929
TCGA-26-5132	TGFBR2	-	-	-	-0.449
TCGA-26-5132	TGIF1	-	-	-	0.167
TCGA-26-5132	TJP2	-	-	-	1.123
TCGA-26-5132	TNFRSF10C	-	-	-	0.136
TCGA-26-5132	TOM1	-	-	-	-0.567
TCGA-26-5132	TP53	-	-	-	2.715
TCGA-26-5132	U2AF1	-	-	-	0.907
TCGA-26-5132	WT1	-	-	-	-0.01
TCGA-26-5132	ZFP36L1	-	-	-	0.148
TCGA-26-5132	ZFP36L2	-	-	-	0.216
TCGA-26-5132	ZNF132	-	-	-	1.663
TCGA-26-5132	ZNF300	-	-	-	1.743
TCGA-26-5132	ZNF814	-	-	-	0.031
TCGA-26-5132	ZNF844	-	-	-	0.272
TCGA-26-5133	ABCB1	-	-	-	1.107
TCGA-26-5133	ACVR1B	-	-	-	-0.294
TCGA-26-5133	ADCY1	-	-	-	0.115
TCGA-26-5133	ADORA2A	-	-	-	-0.149
TCGA-26-5133	AHNAK2	-	-	-	-0.172
TCGA-26-5133	AKAP9	-	-	-	-0.354
TCGA-26-5133	AKD1	-	-	-	-0.081
TCGA-26-5133	AKT1	-	-	-	-0.403
TCGA-26-5133	AMPH	-	-	-	0.214
TCGA-26-5133	APAF1	-	-	-	-0.113
TCGA-26-5133	BCOR	-	-	-	-0.5
TCGA-26-5133	BRAF	-	-	-	-0.534
TCGA-26-5133	BRCA1	-	-	-	0.058
TCGA-26-5133	BRCA2	-	-	-	-0.244
TCGA-26-5133	CAD	-	-	-	-0.59
TCGA-26-5133	CASP8	-	-	-	-0.986
TCGA-26-5133	CAST	-	-	-	-1.375
TCGA-26-5133	CBFB	-	-	-	-0.018
TCGA-26-5133	CCND1	-	-	-	-0.019
TCGA-26-5133	CDKN2A	-	-	-	2.918
TCGA-26-5133	CDKN2C	-	-	-	2.423
TCGA-26-5133	CEBPA	-	-	-	-0.108
TCGA-26-5133	CENPF	-	-	-	-0.266
TCGA-26-5133	CFH	-	-	-	0.007
TCGA-26-5133	CHD4	-	-	-	0.061
TCGA-26-5133	CHD8	-	-	-	-0.486
TCGA-26-5133	CREM	-	-	-	-0.494
TCGA-26-5133	CRTC3	-	-	-	0.75
TCGA-26-5133	CTCF	-	-	-	0.039
TCGA-26-5133	CUL1	-	-	-	0.023
TCGA-26-5133	DHX9	-	-	-	-0.275
TCGA-26-5133	DICER1	-	-	-	-0.705
TCGA-26-5133	DMD	-	-	-	0.818
TCGA-26-5133	DNMT3A	-	-	-	-0.51
TCGA-26-5133	EGFR	-	-	-	-0.019
TCGA-26-5133	EIF4A2	-	-	-	-0.081
TCGA-26-5133	ELF3	-	-	-	-0.731
TCGA-26-5133	ERCC2	-	-	-	1.07
TCGA-26-5133	EWSR1	-	-	-	-0.405
TCGA-26-5133	EZH2	-	-	-	0.149
